typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2706","Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","33518579.941","true","3135.2","false","14047280.744","6727693.038000001","19996414.069000002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","910310","Clocks; with watch movements, electrically operated, excluding clocks of heading no. 9104","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","155000.63499999998","true","1421.12","false","2362142.3319999995","541668.2099999998","2453791.500999999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","700529","Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","227229426.43499997","true","15851747.43","false","234243518.716","60667719.446","247441321.27299997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2822","Cobalt oxides and hydroxides; commercial cobalt oxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1612310.3560000001","true","1","false","43407313.003","9743501.180000002","43419703.839999996","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","270210","Lignite; whether or not pulverised, but not agglomerated, excluding jet","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","11181634524","false","0","false",,"818442850.3859999","818442850.3859999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2821","Iron oxides and hydroxides; earth colours containing 70% or more by weight of combined iron evaluated as Fe2o3","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","56542476.999000005","true","1048780.22","false","71859296.05000001","31153740.755","78105023.231","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","820719","Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","5790221.437000001","true","40988.45","false","130569839.51299997","70752968.98500001","159540154.69099998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","392010","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","482605767.16599995","true","2458932.81","false",,"1568228713.0150003","1568228713.0150003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","440710","Wood, coniferous; sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2976841.5","true","0","false","3243070.791",,"3243070.791","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","291615","Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6273824.344","true","28812","false",,"22064433.710999995","22064433.710999995","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","730449","Steel, stainless; (excluding cold-drawn or cold-rolled), tubes pipes and hollow profiles of circular cross-section","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","16116876.352","true","111116.19","false","145087183.90800002","46462496.541999996","149919439.98099998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","3602","Prepared explosives, other than propellent powders","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","13762144.983","true","317395.7","false",,"63051435.526","63051435.526","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","390690","Acrylic polymers; (other than polymethyl methacrylate), in primary forms","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","409237686.2020001","true","7580677.89","false","1201103237.319","357455414.09099996","1302632394.835","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","340111","Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","113766563.818","true","1931798.23","false","251676409.45800006","111030919.369","281799460.535","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","950440","Games; playing cards","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","16970901.073","true","9018.24","false",,"160895997.02500004","160895997.02500004","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","9601","Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","524160.3009999999","true","89934.81999999999","false",,"8975444.733","8975444.733","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2707","Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2615030269.8820004","true","1405562.2","false","1726933898.7369993","126491965.05399999","1743854243.3659992","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2824","Lead oxides; red lead and orange lead","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3819558.7419999996","true","324785","false","7388247.251000001","3497902.3600000003","8861427.385000002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","450110","Cork; natural cork, raw or simply prepared","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2532759.2310000006","true","0","false",,"6777802.038000001","6777802.038000001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","870210","Vehicles; public transport type (carries 10 or more persons, including driver), with only compression-ignition internal combustion piston engine (diesel or semi-diesel), new or used","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","61377645.989","true","4378379","false","649746382.814","186875753.316","675967126.618","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2817","Zinc; oxide and peroxide","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","40677302.911","true","373385","false",,"104529469.18299998","104529469.18299998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","960810","Pens; ball point","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","11538138.287000004","true","5049.32","false",,"240490632.09299994","240490632.09299994","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","950410","Video games; of a kind used with a television receiver","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","106.24","false","1","false","3231.171",,"3231.171","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6284002.08","true","16708","false",,"17576643.779","17576643.779","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","350790","Enzymes and prepared enzymes; other than rennet and concentrates thereof","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","39495406.691","true","471256.5","false","500865524.3449999","163324985.014","522963162.0699999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2815","Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","784597920.604","true","18328406.87","false","1040700791.46","408446567.0009999","1108879810.006","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","430310","Furskin articles; apparel and clothing accessories","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","259590.32700000002","true","7.26","false","41149835.28899999","6180136.277","41477846.683999985","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","600541","Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, bleached or unbleached","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","144885.834","true","15000","false",,"471396.32599999994","471396.32599999994","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","961310","Lighters; pocket, cigarette, gas fuelled, non-refillable","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","5476777.164000002","true","82341.2","false","45935572.51299999","23743097.182","48808913.54199999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","392010","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","408472667.75199986","true","3679686.85","false","1301297568.6060004","473426456.598","1421154724.9690003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","9616","Scent sprays and similar toilet sprays and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","9789168.439","true","170499.51","false",,"150480198.51900002","150480198.51900002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","400219","Rubber; synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR), (other than latex), in primary forms or in plates, sheets or strip","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","171482049.158","true","0","false",,"391689880.357","391689880.357","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9307","Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","304489.123","true","379","false","5218140.093000001","2637932.465","5414749.618000001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2818","Aluminium oxide (including artificial corundum); aluminium hydroxide","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2224153408.719","true","60844165.17","false","994786051.9850001","434519906.4480001","1191929338.368","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","380210","Carbon; activated","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","65944866.53400002","true","5465883","false",,"172954744.98999998","172954744.98999998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","840140","Nuclear reactors; parts thereof","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","178019.583","true","0","false","11165650.75","2050213.272","11165693.215","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2814","Ammonia; anhydrous or in aqueous solution","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1175285131.098","true","12614957.19","false",,"994801167.0389997","994801167.0389997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2823","Titanium oxides","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","13180518.97","true","6722","false",,"38665229.281","38665229.281","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9601","Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","605291.293","true","1460.86","false","11311624.578000005","3983605.6669999994","11414385.333000006","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","510129","Wool; (not carded or combed), degreased, (not carbonised), (other than shorn)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3842316.339","true","554","false","6992390.2530000005","22773.188","6992390.2530000005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2814","Ammonia; anhydrous or in aqueous solution","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1299890294.1249998","true","133439.09","false","1240045167.0470002","412574124.18099993","1294020106.695","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","540752","Fabrics, woven; containing 85% or more by weight of textured polyester filaments, dyed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","224133447.50699997","true","13243.08","false",,"1100345793.344","1100345793.344","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","9616","Scent sprays and similar toilet sprays and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","15641704.383999998","true","364262.58","false","128488152.377","39320295.908","134134356.31400001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2818","Aluminium oxide (including artificial corundum); aluminium hydroxide","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1840364707.9670002","true","1339456794.02","false",,"1349957099.7999997","1349957099.7999997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","390230","Propylene, other olefin polymers; propylene copolymers in primary forms","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","697652933.9","true","16805627.5","false","1015001281.9659998","288535894.023","1117376575.967","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","901110","Microscopes, compound optical; stereoscopic microscopes","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","206689.12299999996","true","2876.8199999999997","false","35809805.401","14021164.424","38392363.317999996","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","880211","Helicopters; of an unladen weight not exceeding 2000kg","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","71870.391","true","6787","false",,"78662125.04199997","78662125.04199997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290519","Alcohols; saturated monohydric, n.e.c. in item no. 2905.1","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","98235006.698","true","1009609","false",,"130460798.11000001","130460798.11000001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","600541","Fabrics; warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, bleached or unbleached","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","121917.71","false","0","false","733494.038","358160.597","736588.004","0","false","true",
