typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","120190","Soya beans; other than seed, whether or not broken","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","9584551261.472","true","8200756","false","0","5124036568.5130005","5124036568.5130005","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","854442","Insulated electric conductors; for a voltage not exceeding 1000 volts, fitted with connectors","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","127445659.811","true","1418753.82","false","3058174748.117","1033213554.6689999","3286303608.253","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","040229","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6728252.209000001","true","730506.8","false","27208694.463","3142322.287","27228932.571000002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","610910","T-shirts, singlets and other vests; of cotton, knitted or crocheted","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","114366298.23600005","true","650909.74","false","2522897745.8149986","717632611.005","2630130806.060999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","8501","Electric motors and generators (excluding generating sets)","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","225895039.364","true","3357661.96","false","5179698306.614","1897363166.602","5601553565.121001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","250410","Graphite; natural, in powder or in flakes","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","53158781.76199999","true","0","false","0","51816556.85599999","51816556.85599999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","100590","Cereals; maize (corn), other than seed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","14884303895.727","true","124613336.4","false","4078204182.983001","1001232327.6389999","4642874313.087999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","030721","Molluscs; scallops, whether in shell or not, including queen scallops, of the genera Pecten, Chlamys or Placopecten, live, fresh or chilled","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3017875.84","true","0","false","0","30879377.422000002","30879377.422000002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","840110","Nuclear reactors","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","9820.5","false","0","false","0","12095618.987","12095618.987","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1590332669.9290004","true","298086005.44","false","1125767713.4819999","340553519.898","1193480055.7799997","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","381121","Lubricating oil additives; containing petroleum oils or oils obtained from bituminous minerals","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","208837518.44300005","true","15204","false","0","742268786.903","742268786.903","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","271500","Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (egg bituminous mastics, cut-backs)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1653913447.5819998","true","27542487","false","713364355.6450002","30330287.726","714797206.3480002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","030721","Molluscs; scallops, whether in shell or not, including queen scallops, of the genera Pecten, Chlamys or Placopecten, live, fresh or chilled","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3136716.01","true","0","false","29990811.466000002","13995594.136000002","30387272.368","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","7601","Aluminium; unwrought","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2138451845.3899999","true","2939093.9299999997","false","7224251907.936998","2157908589.36","7571430937.555999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","830110","Padlocks; (key, combination or electrically operated), of base metal","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","20388331.534","true","1613.79","false","0","131971432.06799999","131971432.06799999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","290220","Cyclic hydrocarbons; benzene","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","702804471.883","true","47","false","772578779.404","66523273.493","773472281.7580001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","297289576.4549999","true","2924025.3899999997","false","0","26308347826.330994","26308347826.330994","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","850710","Electric accumulators; lead-acid, of a kind used for starting piston engines, including separators, whether or not rectangular (including square)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","304472894.143","true","3583213.08","false","0","1005778736.1470002","1005778736.1470002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","030613","Crustaceans; shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","21404.25","false","0","false","218960.955","0","218960.955","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","810411","Magnesium; unwrought, containing at least 99.8% by weight of magnesium","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","32505736.797","true","115713","false","166844975.231","53601890.501","191260045.645","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","490510","Globes; printed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","109675.295","true","0","false","0","721940.828","721940.828","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","020220","Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","69807681.10100001","true","518903.08","false","324369147.47099996","9115026.415","324954952.977","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","480100","Newsprint; made of fibres obtained essentially by a chemi-mechanical process or of a weight, per m2, of more than 57g but not more than 65g, in rolls or sheets","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","401396810.57900006","true","6729856.79","false","311827394.407","78917764.286","318515305.8589999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","390210","Propylene, other olefin polymers; polypropylene in primary forms","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1469150708.4380002","true","2845007","false","0","2510880117.5110006","2510880117.5110006","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","240220","Cigarettes; containing tobacco","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","68953792.28999999","true","1786421.01","false","0","1104322457.6560001","1104322457.6560001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","700721","Glass; safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","46680463.741000004","true","248659.16","false","252551280.82599995","77767703.89899999","268297091.89999995","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","260300","Copper ores and concentrates","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1473273457.3189998","true","199402264.7","false","0","5190292113.446001","5190292113.446001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","441810","Wood; windows, French-windows and their frames","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","661072.719","true","82681.5","false","0","2271235.173","2271235.173","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","850440","Electrical static converters","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","146516012.33999997","true","1917476.05","false","6313446127.684998","2085285087.3479998","6718490985.746999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","31749916576.319996","true","38789202.81","false","0","24445938714.034","24445938714.034","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","210111","Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","44153693.603","true","232271.18","false","0","418995185.3579999","418995185.3579999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","320668696.0799999","true","3397208.88","false","0","5342858615.546999","5342858615.546999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","800110","Tin; unwrought, not alloyed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10261161.143","true","1238484.1","false","0","396920082.4470001","396920082.4470001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","271600","Electrical energy","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1224333.527","true","0","false","9721637474.182999","1402651752.856","9840736618.914","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","040490","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","58532507.849","true","424224","false","112255762.46199998","27908687.059","113025415.843","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","200911","Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","61647124.89000001","true","32226","false","0","109372103.26900001","109372103.26900001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","860110","Rail locomotives; powered from an external source of electricity","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6766685.609","true","0","false","0","134836057.289","134836057.289","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","490210","Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing at least four times a week","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1724240.8930000002","true","15.6","false","11502459.624000002","582364.055","11555067.119000003","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290230","Cyclic hydrocarbons; toluene","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","199516544.093","true","3000000","false","0","160153405.58800003","160153405.58800003","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","300410","Medicaments; containing penicillins, streptomycins or their derivatives, for therapeutic or prophylactic uses, packaged for retail sale","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6683301.859999999","true","291286.95999999996","false","271938673.52700007","83117350.311","279931425.9250001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","27220270738.861984","true","880799292.98","false","20996583286.712","7080361817.19","24002827052.558002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","701010","Glass; ampoules, of a kind used for the conveyance or packing of goods","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3155469.796","true","2312.21","false","14284063.864000004","2639471.208","14537887.636000006","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2450809717.8009996","true","60445627","false","701384836.6609998","103811644.539","714527095.735","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","750110","Nickel; nickel mattes","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","15874974.734999998","true","0","false","0","321326298.1860001","321326298.1860001","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","281121","Carbon dioxide","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","110219057.296","true","730064.55","false","36779176.676999986","8763704.38","39550859.337999985","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290512","Alcohols; saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","91004173.23200001","true","4121.04","false","0","132204562.041","132204562.041","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","252329","Cement; portland, other than white, whether or not artificially coloured","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","5361239528.444","true","458408125.75","false","436419268.6259999","139992261.311","446395733.7419999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","030319","Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","478443.011","true","3531","false","0","1444217.471","1444217.471","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","470321","Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), semi-bleached or bleached, of coniferous wood","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1710478501.585","true","16715731","false","1360926144.2590003","277054067.76600003","1395070032.7640004","0","false","true",
