typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","390410","Vinyl chloride, other halogenated olefin polymers; poly(vinyl chloride), not mixed with any other substances, in primary forms","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1102991320.1339998","true","1818539.5","false",,"1033198763.372","1033198763.372","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","850440","Electrical static converters","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","208610797.65900007","true","7382347.9399999995","false",,"8025867841.736001","8025867841.736001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","020322","Meat; of swine, hams, shoulders and cuts thereof, with bone in, frozen","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","74418469.87799998","true","678945","false","180932504.273","11439191.037999999","181108566.822","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","040490","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","56130960.89500001","true","839455.4","false","151691203.768","48315388.87200001","153836529.059","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","441011","Particle board of wood, whether or not agglomerated with resins or other organic binding substances","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","957469323.0189998","true","9023791.52","false","468940311.10800016","80720406.546","483477965.47900015","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","151321","Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","28700721.834","true","0","false",,"28106137.382999998","28106137.382999998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","853650","Electrical apparatus; switches n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","33356335.096000016","true","359622.09","false",,"1680989789.6520002","1680989789.6520002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","180100","Cocoa beans; whole or broken, raw or roasted","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","167723295.29","true","548789.6000000001","false",,"410808311.825","410808311.825","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","620462","Trousers, bib and brace overalls, breeches and shorts; women's or girls', of cotton (not knitted or crocheted)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","65276919.771999985","true","91575.22","false",,"1507188666.4569995","1507188666.4569995","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","900110","Optical fibres, optical fibre bundles and cables; excluding those of heading no. 8544","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3179074.6610000003","true","23253.53","false","219744311.134","75025284.098","227861104.49600005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","852349","Optical media; recorded, excluding products of Chapter 37","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","4029944.0299999993","true","16659.489999999998","false","562129881.1379998","123004009.51799999","599187426.7869998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","841191","Turbines; parts of turbo-jets and turbo-propellers","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3285746.3330000006","true","3600.43","false",,"4016648080.5090003","4016648080.5090003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","670100","Skins and other parts of birds with their feathers or down; feathers, parts of feathers, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","452238.1109999999","true","1975.5","false","10520607.239999996","1837891.3890000004","10723981.391999997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","720720","Iron or non-alloy steel; semi-finished products of iron or non-alloy steel, containing by weight 0.25% or more of carbon","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","333287735.199","true","72392.31","false",,"234624125.40699998","234624125.40699998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","750210","Nickel; unwrought, not alloyed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","45460089.161","true","0","false",,"1139382470.2810001","1139382470.2810001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","260300","Copper ores and concentrates","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3671024886.6459994","true","111211200","false","8440433112.172","356111785.46000004","8504159860.192","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","750110","Nickel; nickel mattes","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","51853120.718","true","0","false","719362095.1419998","22315471.232","741667088.7639998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","226487851.88300002","true","1332986.71","false","142312149.84199998","40189473.55199999","162389717.03399998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","930110","Military weapons; artillery weapons (e.g. guns, howitzers, and mortars)","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","46778.131","true","0","false",,"85742874.795","85742874.795","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","250410","Graphite; natural, in powder or in flakes","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","44638195.00000001","true","0","false",,"48082488.698","48082488.698","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290121","Acyclic hydrocarbons; unsaturated, ethylene","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","488746037.6539999","true","0","false",,"450439186.89900005","450439186.89900005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1542249860.626","true","0","false",,"765295313.916","765295313.916","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2110337995.7309997","true","168266940","false","980931088.2650001","336457486.38900006","999533311.7110001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2901","Acyclic hydrocarbons","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2318054428.2380004","true","909584.17","false","2043651772.7420003","335223109.42399997","2146572515.4670005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","220290","Non-alcoholic beverages; n.e.c. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","3882083.27","true","0","false",,"4443979.733","4443979.733","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","520100","Cotton; not carded or combed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","555517002.3670001","true","46490350","false",,"1256675655.9520001","1256675655.9520001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","970110","Paintings, drawings and pastels; executed entirely by hand, other than drawings of heading no. 4906","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","2486.8379999999997","false","127","false",,"180671.287","180671.287","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","790111","Zinc; unwrought, (not alloyed), containing by weight 99.99% or more of zinc","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","219053295.43399996","true","126917","false","740795368.2449999","311680997.99","746472115.4359998","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1148163640.832","true","66264","false",,"232352417.46500003","232352417.46500003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","852871","Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; not designed to incorporate a video display or screen","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","6643108.363999999","true","34.04","false",,"291393062.118","291393062.118","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","480257","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, n.e.c. in item no. 4802.55 or 4802.56","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","130986530.00199999","true","2707406.5","false","200071920.248","43895470.02899999","207271739.704","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","030721","Molluscs; scallops and other molluscs of the family Pectinidae, whether in shell or not, live, fresh or chilled","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3084444.075","true","0","false",,"34299098.978","34299098.978","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290220","Cyclic hydrocarbons; benzene","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","664774692.1150001","true","6000000","false",,"656564675.1040001","656564675.1040001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","470329","Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), semi-bleached or bleached, of non-coniferous wood","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2702605948.902","true","26746306","false","2232946360.141","335011151.80399996","2251213394.022","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","270900","Oils; petroleum oils and oils obtained from bituminous minerals, crude","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","122890913996.53198","true","1148776628.83","false",,"71093827017.64601","71093827017.64601","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","040229","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","4942540.971","true","1067434.4","false",,"26813526.376999997","26813526.376999997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","0203","Meat of swine; fresh, chilled or frozen","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","764562479.1010001","true","2271261.72","false",,"2713325647.1440015","2713325647.1440015","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","151321","Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","89870684.32899998","true","0","false","107038934.676","6695190.477","109471085.26799999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","8901","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","478932076.443","true","43698320.21","false","2612485108.314","165088512.327","2618385476.3200006","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","74054432.818","true","884747.8","false","424059485.50599986","92415304.279","434228478.3379999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","843149","Machinery; parts of machines handling earth, minerals or ores and n.e.c. in heading no. 8431","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","527862329.69899994","true","1381668.78","false",,"2590456177.5809994","2590456177.5809994","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","870110","Tractors; single axle","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","5395054.902","true","6200","false",,"23868135.172999993","23868135.172999993","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","281121","Carbon dioxide","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1346274114.2479997","true","543425.6","false",,"42358675.10800001","42358675.10800001","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","040410","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","257325725.74599996","true","9263948.6","false","340089577.446","45196136.753","348944042.40300006","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","854442","Insulated electric conductors; for a voltage not exceeding 1000 volts, fitted with connectors","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","98519282.56599994","true","1181631.28","false","2683162840.160001","1000674995.079","2917030487.5290003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","240290","Cigars, cigarillos and cheroots; containing tobacco substitutes including the weight of every band, wrapper or attachment thereto","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","192530.628","false","0","false",,"2718037.88","2718037.88","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","300410","Medicaments; containing penicillins, streptomycins or their derivatives, for therapeutic or prophylactic uses, packaged for retail sale","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","8175939.940999998","true","2536.04","false",,"291108081.60700005","291108081.60700005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","040490","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","48781070.447000004","true","9417626.8","false",,"178442889.01599997","178442889.01599997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","382200","Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","17763.458","true","132","false",,"833291.3599999999","833291.3599999999","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","380893","Herbicides, anti-sprouting products and plant-growth regulators; other than containing goods of Subheading Note 1 to this Chapter; put up in forms or packings for retail sale or as preparations or articles","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","167872487.95700002","true","24880925.52","false","1205704852.1210003","661241410.0769999","1407618328.1910005","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","730110","Iron or steel; sheet piling, whether or not drilled, punched or made from assembled elements","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","126091239.87599999","true","48335","false",,"136265319.236","136265319.236","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","847130","Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","37678462.804000005","true","561090.8300000001","false","11740801892.074003","5034042497.686001","12341492165.848003","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","481910","Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","423211404.473","true","11850788.84","false","652177156.458","237159355.913","752704965.6890004","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2901","Acyclic hydrocarbons","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2504881646.3789997","true","4366055.97","false",,"1827942718.65","1827942718.65","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","999631475.5309998","true","492474","false",,"17166046221.361002","17166046221.361002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","853650","Electrical apparatus; switches n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","37109076.837000005","true","380310.93","false","1576175009.7680006","595101444.255","1742336670.9330008","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","260111","Iron ores and concentrates; non-agglomerated","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","121677407587.662","true","344803007.3","false","14078978729.133997","171329083.427","14079004606.205997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","070310","Vegetables, alliaceous; onions and shallots, fresh or chilled","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","750577324.9639999","true","3168146.3","false",,"382261764.9600002","382261764.9600002","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","8901","Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","2481395131.108","true","43675150","false",,"4693930650.491","4693930650.491","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","200520","Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","79753589.77499999","true","970127.98","false","216122522.12100005","63553367.259","234221799.63400006","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","930110","Military weapons; artillery weapons (e.g. guns, howitzers, and mortars)","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","13547","false","50035.4","false","25028942.832999997","9605573.897","25031039.994999997","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","560110","Wadding, other articles thereof, sanitary towels and tampons, napkins and napkin liners for babies and similar","6","true","-2","c00","0","-2","0","-1","n/a",,"false","-1","n/a",,"false","5340","false","5456","false","10118.164",,"10118.164","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","827851483.131","true","6184498.1","false",,"7673454999.035","7673454999.035","0","false","true",
"C","M","20230101","2023","1","202301","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","7601","Aluminium; unwrought","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","1287998920.4769998","true","151114516","false",,"4461449746.763001","4461449746.763001","0","false","true",
